Clover ID,Name,Alternate Name,Price,Price Type,Price Unit,Tax Rates,Cost,Product Code,SKU,Modifier Groups,Quantity,Labels,Hidden,Non-revenue item,iParent,iSelectionName
3SEX589FDBWZP,Lazer Lines Long Polished Double Handle,,3900,Fixed,,DEFAULT,6.30,POLISHED DOUBLE,LL-LPDH,,-3,,No,No,,
3DYW05WE7NH24,Lazer Lines Long Polished Single Handle,,3900,Fixed,,DEFAULT,6.30,POLISHED SINGLE,LL-LPSH,,-1,,No,No,,
DBKDBJR52MNGP,Lazer Lines Nuclear Fall Out Synthetic Striper #0,,800,Fixed,,DEFAULT,4.20,NUCLEAR FALLOUT,LLNF-0,,,,No,No,LLNF,0
SPZ59YH3PP2HG,Lazer Lines Nuclear Fall Out Synthetic Striper #00,,750,Fixed,,DEFAULT,3.78,NUCLEAR FALLOUT,LLNF-00,,-4,,No,No,LLNF,00
0Q0RNJ5WG2FPM,Lazer Lines Nuclear Fall Out Synthetic Striper #000,,700,Fixed,,DEFAULT,3.36,NUCLEAR FALLOUT,LLNF-000,,-1,,No,No,LLNF,000
H98AGB8QHJYW4,Lazer Lines Nuclear Fall Out Synthetic Striper #1,,900,Fixed,,DEFAULT,4.62,NUCLEAR FALLOUT,LLNF-1,,-1,,No,No,LLNF,1
XKXQB74BCT72P,Lazer Lines Original Custom Handle,,3400,Fixed,,DEFAULT,5.25,ORIGINAL CUSTOM,LL-OCH,,-1,,No,No,,
48VN319AFTFY4,Mack Lazer Lines Original Striping Brush Head #0,,1100,Fixed,,DEFAULT,6.20,LAZER LINES ORIG,LLOS-0,,,,No,No,LLOS,0
YX7V8NAE389ZY,Mack Lazer Lines Original Striping Brush Head #00,,1050,Fixed,,DEFAULT,5.88,LAZER LINES ORIG,LLOS-00,,-1,,No,No,LLOS,00
PWFMX7CSXDGRP,Mack Lazer Lines Original Striping Brush Head #1,,1150,Fixed,,DEFAULT,6.51,LAZER LINES ORIG,LLOS-1,,,,No,No,LLOS,1
3MZNN03DWN9HR,Mack Lazer Lines Quill #0,,600,Fixed,,DEFAULT,0.00,LAZER LINES QUILL,LLQ-0,,,,No,No,LLQ,0
E4012CCC35P9G,Mack Lazer Lines Quill #1,,625,Fixed,,DEFAULT,0.00,LAZER LINES QUILL,LLQ-1,,-2,,No,No,LLQ,1
X044FRK9E1W6C,Mack Lazer Lines Quill #10,,950,Fixed,,DEFAULT,0.00,LAZER LINES QUILL,LLQ-10,,-1,,No,No,LLQ,10
8SPZW10QG9HFM,Mack Lazer Lines Quill #2,,650,Fixed,,DEFAULT,0.00,LAZER LINES QUILL,LLQ-2,,,,No,No,LLQ,2
Z14ZC0K3ZQ68R,Mack Lazer Lines Quill #3,,675,Fixed,,DEFAULT,0.00,LAZER LINES QUILL,LLQ-3,,-1,,No,No,LLQ,3
BYWS6YQ6C1EXJ,Mack Lazer Lines Quill #4,,700,Fixed,,DEFAULT,0.00,LAZER LINES QUILL,LLQ-4,,-3,,No,No,LLQ,4
Z51TW3ZKMNNP2,Mack Lazer Lines Quill #6,,750,Fixed,,DEFAULT,0.00,LAZER LINES QUILL,LLQ-6,,,,No,No,LLQ,6
Y2GBXFS8JH1D2,Mack Lazer Lines Quill #8,,850,Fixed,,DEFAULT,0.00,LAZER LINES QUILL,LLQ-8,,,,No,No,LLQ,8
Z8VJKN1R0G84Y,Mack Lazer Lines Scarlet Fever #1,,600,Fixed,,DEFAULT,2.94,SCARLET FEVER,LLSF-1,,-1,,No,No,LLSF,1
BANTQE5SVJF0Y,Mack Lazer Lines Scarlet Fever #2,,650,Fixed,,DEFAULT,3.15,SCARLET FEVER,LLSF-2,,,,No,No,LLSF,2
0KVCE9BK7VVNM,Mack Lazer Lines Scarlet Fever #3,,700,Fixed,,DEFAULT,0.00,SCARLET FEVER,LLSF-3,,,,No,No,LLSF,3
0H68M8TMAA91G,Mack Lazer Lines Scarlet Fever #4,,850,Fixed,,DEFAULT,0.00,SCARLET FEVER,LLSF-4,,-1,,No,No,LLSF,4
JKBQ8T403VH3E,Mack Lazer Lines Scarlet Fever #5,,950,Fixed,,DEFAULT,0.00,SCARLET FEVER,LLSF-5,,,,No,No,LLSF,5
H81CDCP7NV9ZT,Mack Lazer Lines Striping Brush Head #0,,900,Fixed,,DEFAULT,0.00,LAZER LINES STRIPING,LLSH-0,,-3,,No,No,,
KXWWT99X6E5N8,Mack Lazer Lines Striping Brush Head #00,,850,Fixed,,DEFAULT,4.83,LAZER LINES STRIPING,LLSH-00,,-2,,No,No,,
09KH24AVDS752,Mack Lazer Lines Striping Brush Head #000,,800,Fixed,,DEFAULT,4.41,LAZER LINES STRIPING,LLSH-000,,-1,,No,No,,
GS8JKF6V1AMAW,Mack Lazer Lines Striping Brush Head #1,,950,Fixed,,DEFAULT,0.00,LAZER LINES STRIPING,LLSH-1,,-2,,No,No,,
PQJTFCTA3KCXW,Mack Lazer Lines Striping Brush Head #2,,1000,Fixed,,DEFAULT,0.00,LAZER LINES STRIPING,LLSH-2,,-2,,No,No,,
T33BQMFWQ670J,Mack Lazer Lines Striping Brush Head #6,,1500,Fixed,,DEFAULT,0.00,LAZER LINES STRIPING,LLSH-6,,-1,,No,No,,
7KCADAXSCSC2P,Lazer Lines Short Polished Handle,,2400,Fixed,,DEFAULT,4.20,POLISHED SHORT,LL-SPH,,-3,,No,No,,
T8EJ2WP09921J,Mack/Tidwell 10 #00 Striper- Sasquatch Whiskers,,1495,Fixed,,DEFAULT,7.50,SASQUATCH,M/T-10-00,,-8,,No,No,,
XSV5B4Q3QBH6A,Mack/Tidwell 10 #000 Striper- Sasquatch Whiskers,,1395,Fixed,,DEFAULT,7.00,SASQUATCH,M/T-10-000,,-26,,No,No,,
TFBNBZHBE9VW0,Mack Shirt Pinstripe Logo,,2000,Fixed,,DEFAULT,0.00,,MACKSHIRT-L,,,,No,No,,
34TYHZRM62K4C,Mack Belly #0,,1440,Fixed,,DEFAULT,8.82,MACK BELLY,M-B0,,-7,,No,No,,
N4J3H7WQ1GCQM,Mack Belly #00,,1360,Fixed,,DEFAULT,8.40,MACK BELLY,M-B00,,-7,,No,No,,
CRADXJ0J1TDGP,Mack-Belly #1,,1440,Fixed,,DEFAULT,8.82,,M-B1,,-4,,No,No,,
SKZPPDM47N3BY,Mack Belly #2,,1480,Fixed,,DEFAULT,9.03,MACK BELLY,M-B2,,-2,,No,No,,
NTCDEAV5ZR8SE,Mack-Lite Striper #0,,1460,Fixed,,DEFAULT,9.16,MACK LITE,M-L0,,-7,,No,No,,
7XMHRR7E5ZA0Y,Mack-Lite Striper #00,,1420,Fixed,,DEFAULT,8.61,MACK LITE,M-L00,,-15,,No,No,,
W6EP018PRRGSR,Mack-Lite Striper #1,,1500,Fixed,,DEFAULT,9.24,MACK LITE,M-L1,,-12,,No,No,,
NJ5NB6W8BTZ6A,Mr. G Signature Series Dagger Pinstripe Brush,,3995,Fixed,,DEFAULT,0.00,Mr. G,MRG-Brush,,-4,,No,No,,
EHC4J62YKY9NE,Neats Foot Oil 16oz,,1000,Fixed,,DEFAULT,4.54,,NFO-16,,-1,,No,No,,
DQA94SPYHA0FC,Glycerin Additive 2oz,,495,Fixed,,DEFAULT,2.90,,PAGLYCERIN,,,,No,No,,
N6MA1QCPDDDDW,Pinstriping Masters Book,,2495,Fixed,,DEFAULT,0.00,,PBI336,,-1,,No,No,,
K2MGB2Q7B8TZ4,Quinn/Mack Brown Quill #12,,1560,Fixed,,DEFAULT,0.00,QUINN MACK BROWN,QM-B12,,-3,,No,No,,
6VF3YR3HYHX1P,Quinn/Mack Brown Quill #16,,1815,Fixed,,DEFAULT,11.34,QUINN MACK BROWN,QM-B16,,-1,,No,No,,
YNHGYB1PNXADM,Quinn/Mack Brown Quill #2,,650,Fixed,,DEFAULT,4.03,QUINN MACK BROWN,QM-B2,,-16,,No,No,,
7J74M9BJ04342,Quinn/Mack Brown Quill #4,,735,Fixed,,DEFAULT,4.54,QUINN MACK BROWN,QM-B4,,-20,,No,No,,
7NSW0QT7TTBA4,Quinn/Mack Brown Quill #6,,870,Fixed,,DEFAULT,5.38,QUINN MACK BROWN,QM-B6,,-16,,No,No,,
6EBFEN3JK3QXE,Quinn/Mack Brown Quill #8,,990,Fixed,,DEFAULT,6.13,QUINN MACK BROWN,QM-B8,,-10,,No,No,,
QND6WP0RHQZVY,Quinn/Mack Grey Quill #1,,680,Fixed,,DEFAULT,4.20,QUINN MACK GREY,QM-G1,,-5,,No,No,,
K0AXDP0YMXSRY,Quinn/Mack Grey Quill #2,,710,Fixed,,DEFAULT,4.37,QUINN MACK GREY,QM-G2,,-4,,No,No,,
93D9XH1ZB4CE6,Quinn/Mack Grey Quill #4,,815,Fixed,,DEFAULT,5.04,QUINN MACK GREY,QM-G4,,-1,,No,No,,
D9JPPXPNKNG6T,Quinn/Mack Grey Quill #6,,1020,Fixed,,DEFAULT,6.30,QUINN MACK GREY,QM-G6,,-5,,No,No,,
YQFKJNCRDDA20,Gilders Sizing Brush,,2600,Fixed,,DEFAULT,7.14,,RP2,,,,No,No,,
71WNHRE73CXVW,Gilders Gold Surplus Removal Brush,,1000,Fixed,,DEFAULT,6.09,MACK RP3,RP3,,-8,,No,No,,
85CXCCFFH7VT2,NEW Spray Gun Cleaning Kit,,3035,Fixed,,DEFAULT,15.94,,SGCK-1,,-14,,No,No,,
YJA9NWXAWH5M6,Mack SLS #0,,1200,Fixed,,DEFAULT,6.72,MACK SLS,SLS-0,,-1,,No,No,,
WFZ2WYH26GK6A,Mack SLS #00,,1120,Fixed,,DEFAULT,6.51,MACK SLS,SLS-00,,-2,,No,No,,
K348ZX6NBPA4M,Mack SLS #1,,1280,Fixed,,DEFAULT,7.35,MACK SLS,SLS-1,,-9,,No,No,,
GX2PS64NGBGT0,Tidwell Bit More Brush,,450,Fixed,,DEFAULT,2.31,MACK/TIDWELL,TID-BITMORE,,-13,,No,No,,
JBJM57DPE4MKR,Tidwell Five Speed Brush,,450,Fixed,,DEFAULT,2.31,MACK/TIDWELL,TID-FIVE,,-42,,No,No,,
58QM18GAZG1SG,Tidwell Flat Top Brush,,450,Fixed,,DEFAULT,2.52,MACK/TIDWELL,TID-FLATTOP,,-54,,No,No,,
T5T3J8S869SDP,Tidwell Heavy Brush,,450,Fixed,,DEFAULT,0.00,MACK/TIDWELL,TID-HEAVY,,-18,,No,No,,
H3WWC1JP6QAGM,Tidwell Lil' Bit Brush,,450,Fixed,,DEFAULT,2.10,MACK/TIDWELL,TID-LILBIT,,-4,,No,No,,
31N9EFFTN8R8Y,Tidwell Mini Brush,,450,Fixed,,DEFAULT,2.10,MACK/TIDWELL,TID-MINI,,-6,,No,No,,
B9JTTRCHV9BJW,Tidwell One-Liner Brush Mack,,450,Fixed,,DEFAULT,2.10,,TID-ONE,,-50,,No,No,,
E5YNGNTYFTG7Y,Tidwell Broken Pinkies 6 Brush Set,,2995,Fixed,,DEFAULT,12.60,BROKEN PINKIES,TID-PINKIES,,-62,,No,No,,
AMRQ3NT2F10AC,"Tidwell 3 brush Set (one liner, heavy, five speed)",,1295,Fixed,,DEFAULT,6.93,MACK/TIDWELL,TID-SET3,,-6,,No,No,,
JCRBSHJG87E96,Tidwell 6 Brush Set,,2495,Fixed,,DEFAULT,13.02,MACK/TIDWELL,TID-SET6,,-95,,No,No,,
EN3BNZRGE2VE8,Tidwell Skinny Brush,,450,Fixed,,DEFAULT,2.31,,TID-SKINNY,,-24,,No,No,,
V69VPC55BT8AG,Tidwell Slim Brush,,450,Fixed,,DEFAULT,2.10,,TID-SLIM,,-65,,No,No,,
XDX6S5CMV9XM6,Wall Dog Brush Preservative 16oz,,760,Fixed,,DEFAULT,0.00,,WD-16,,,,No,No,,
4YVASB4C48ZGY,Wizard/Mack #1,,675,Fixed,,DEFAULT,0.00,,WM-1,,,,No,No,,
YDCKX7HB9WDVY,Wizard/Mack #2,,725,Fixed,,DEFAULT,0.00,,WM-2,,,,No,No,,
02CW13G30NT3A,Wizard/Mack #4,,825,Fixed,,DEFAULT,0.00,,WM-4,,,,No,No,,
KFSQSFP7V83TW,Wizard/Mack #6,,950,Fixed,,DEFAULT,0.00,,WM-6,,,,No,No,,
56BWNCH5091GY,Wizard Typhoon Kazan Squirrel #1,,825,Fixed,,DEFAULT,4.83,WIZARD TYPHOON,WT-1,,-14,,No,No,,
JEQBVWX955TZA,Wizard Typhoon Kazan Squirrel #2,,865,Fixed,,DEFAULT,5.04,WIZARD TYPHOON,WT-2,,-9,,No,No,,
2TVPH7A29W7ZP,Wizard Vortex Blue Squirrel #1,,800,Fixed,,DEFAULT,4.70,WIZARD VORTEX,WV-1,,-19,,No,No,,
3YCYG96MJMVNJ,Wizard Vortex Blue Squirrel #2,,825,Fixed,,DEFAULT,4.96,WIZARD VORTEX,WV-2,,-22,,No,No,,
YZM0MJ5HXYRNP,Mack Tip Cleaner Set,,595,Fixed,,DEFAULT,0.00,MAC.1230,WYPC,,-5,,No,No,,
TXKXYV31FEV2Y,Temptu Dura Skin Tone 07 Golden Honey 1oz,,1350,Fixed,,DEFAULT,8.10,67174121607,DA07-1,,-1,,No,No,,
N47PXTJW4DQD4,Temptu Dura Skin Tone 11 Dark Cocoa 1oz,,1350,Fixed,,DEFAULT,8.10,67174121611,DA11-1,,,,No,No,,
3REW5DR67YYSW,Temptu Dura Skin Tone 02 Blush Ivory 1oz,,1350,Fixed,,DEFAULT,0.00,67174121602,DA02-1,,,,No,No,,
YFSA0Q2VBQCJY,Temptu Dura Skin Tone 03 Ivory 1oz,,1350,Fixed,,DEFAULT,0.00,671741216038,DA03-1,,-3,,No,No,,
H066TT13PTWKJ,Temptu Dura Skin Tone 09 Natural Mocha 1oz,,1350,Fixed,,DEFAULT,8.10,671741216090,DA09-1,,-2,,No,No,,
THQENVSS7P4WY,Temptu Dura Skin Tone 01 Porcelian 1oz,,1350,Fixed,,DEFAULT,8.10,671741216014,DA01-1,,-4,,No,No,,
0NSCJW042XPN4,Temptu Dura Skin Tone 12 Espresso 1oz,,1350,Fixed,,DEFAULT,8.10,67174121612,DA12-1,,,,No,No,,
750S6WXB0NYWY,Temptu Dura Skin Tone 08 Clay 1oz,,1350,Fixed,,DEFAULT,8.10,67174121608,DA08-1,,,,No,No,,
03QV9TNPZ35WA,Temptu Dura Skin Tone 10 Capuccino 1oz,,1350,Fixed,,DEFAULT,8.10,67174121610,DA10-1,,-2,,No,No,,
A03KBNWP19JNG,Temptu Dura Skin Tone 04 Sand 1oz,,1350,Fixed,,DEFAULT,8.10,671741216045,DA04-1,,-7,,No,No,,
DST63TJ7MPNYT,Temptu Dura Skin Tone 06 Toffee 1oz,,1350,Fixed,,DEFAULT,8.10,671741216069,DA06-1,,-6,,No,No,,
90A1YWV094H22,Temptu Dura Skin Tone 05 Pure Beige 1oz,,1350,Fixed,,DEFAULT,8.10,671741216052,DA05-1,,-4,,No,No,,
HWPRQ5GP0QRVM,Temptu Dura Skin Tone 07 Golden Honey 4oz,,3150,Fixed,,DEFAULT,18.90,67174121807,DA07-4,,,,No,No,,
8D33HR6QXC9VY,Temptu Dura Skin Tone 11 Dark Cocoa 4oz,,3150,Fixed,,DEFAULT,18.90,67174121811,DA11-4,,,,No,No,,
N2ZZESV2H207C,Temptu Dura Skin Tone 02 Blush Ivory 4oz,,3150,Fixed,,DEFAULT,18.90,67174121802,DA02-4,,-2,,No,No,,
6BZZQGV9DMJ1J,Temptu Dura Skin Tone 03 Ivory 4oz,,3150,Fixed,,DEFAULT,0.00,67174121803,DA03-4,,,,No,No,,
8KZCTPT31KPVM,Temptu Dura Skin Tone 09 Natural Mocha 4oz,,3150,Fixed,,DEFAULT,18.90,67174121809,DA09-4,,,,No,No,,
JVM7QFJHCJWZ8,Temptu Dura Skin Tone 01 Porcelian 4oz,,3150,Fixed,,DEFAULT,18.90,67174121801,DA01-4,,-1,,No,No,,
4RCNMP8BC8A2C,Temptu Dura Skin Tone 12 Espresso 4oz,,3150,Fixed,,DEFAULT,18.90,67174121812,DA12-4,,,,No,No,,
SG5T8P8961A52,Temptu Dura Skin Tone 08 Clay 4oz,,3150,Fixed,,DEFAULT,18.90,67174121808,DA08-4,,-4,,No,No,,
P6K7D6JXF5EA2,Temptu Dura Skin Tone 10 Capuccino 4oz,,3150,Fixed,,DEFAULT,18.90,67174121810,DA10-4,,,,No,No,,
K2K3N0YXHPT54,Temptu Dura Skin Tone 04 Sand 4oz,,3150,Fixed,,DEFAULT,18.90,67174121804,DA04-4,,-1,,No,No,,
XFN46CFB30S72,Temptu Dura Skin Tone 06 Toffee 4oz,,3150,Fixed,,DEFAULT,18.90,67174121806,DA06-4,,,,No,No,,
T4MP82D2Q6NWM,Temptu Dura Skin Tone 05 Pure Beige 4oz,,3150,Fixed,,DEFAULT,18.90,67174121805,DA05-4,,-1,,No,No,,
YJHCJAZP9PA20,Temptu Dura 305 Green 1oz,,1350,Fixed,,DEFAULT,8.10,671741209269,DA305-1,,-3,,No,No,,
KWRJ4Z7HCTNKM,Temptu Dura 108 Brick Red 1oz,,1350,Fixed,,DEFAULT,8.10,67174120914,DA108-1,,-2,,No,No,,
A86MRF7HJ4H4P,Temptu Dura 310 Jade 1oz,,1350,Fixed,,DEFAULT,8.10,671741209313,DA310-1,,,,No,No,,
288EV67KV5RR8,Temptu Dura 303 Canary Yellow 1oz,,1350,Fixed,,DEFAULT,8.10,671741209245,DA303-1,,-4,,No,No,,
QHXN4WWXKD1AA,Temptu Dura 200 Yellow 1oz,,1350,Fixed,,DEFAULT,8.10,67174120915,DA200-1,,,,No,No,,
YKR4J9MPZ29EJ,Temptu Dura 201 Henna/Rust 1oz,,1350,Fixed,,DEFAULT,8.10,67174120916,DA201-1,,,,No,No,,
REBVA6JWYKRBE,Temptu Dura 311 Grey 1oz,,1350,Fixed,,DEFAULT,8.10,67174120932,DA311-1,,,,No,No,,
YXKEFRQKT4PST,Temptu Dura 308 Blue Violet 1oz,,1350,Fixed,,DEFAULT,8.10,67174120929,DA308-1,,-1,,No,No,,
564QE73ZVK5JM,Temptu Dura 302 Red 1oz,,1350,Fixed,,DEFAULT,8.10,671741209238,DA302-1,,-6,,No,No,,
APEG21VQHQMZP,Temptu Dura 301 Black 1oz,,1350,Fixed,,DEFAULT,8.10,671741209221,DA301-1,,-7,,No,No,,
A3NJ4DW87WPTR,Temptu Dura 306 Purple 1oz,,1350,Fixed,,DEFAULT,8.40,671741209276,DA306-1,,-2,,No,No,,
02096TW4XEWKR,Temptu Dura 314 Electric Blue 1oz,,1350,Fixed,,DEFAULT,8.10,67174120935,DA314-1,,,,No,No,,
W1V6XWM4KY8F2,Temptu Dura 300 White 1oz,,1350,Fixed,,DEFAULT,8.10,671741209214,DA300-1,,-1,,No,No,,
63ZXJ4AMCNRYA,Temptu Dura 315 Blood Orange 1oz,,1350,Fixed,,DEFAULT,8.10,67174120936,DA315-1,,,,No,No,,
6K54R6RJT34A0,Temptu Dura 313 Jailhouse Tattoo 1oz,,1350,Fixed,,DEFAULT,8.10,67174120934,DA313-1,,,,No,No,,
TRBZ4MV5628V0,Temptu Dura 312 Biker Tattoo 1oz,,1350,Fixed,,DEFAULT,8.10,67174120933,DA312-1,,,,No,No,,
ETSAW9Q4AJJC4,Temptu Dura 304 Blue 1oz,,1350,Fixed,,DEFAULT,8.10,671741209252,DA304-1,,-8,,No,No,,
BHYXKFZ756RT8,Temptu Dura 307 Orange 1oz,,1350,Fixed,,DEFAULT,8.10,67174120928,DA307-1,,-2,,No,No,,
3D7ZN13HGECMM,Temptu Dura 309 Pink 1oz,,1350,Fixed,,DEFAULT,8.10,671741209306,DA309-1,,-2,,No,No,,
93TVM4YE0BGGW,Temptu Dura 305 Green 4oz,,3150,Fixed,,DEFAULT,18.90,67174121225,DA305-4,,-1,,No,No,,
KWYQAQ39RRFYP,Temptu Dura 108 Brick Red 4oz,,3150,Fixed,,DEFAULT,18.90,67174121213,DA108-4,,,,No,No,,
DSVFJJJ7EQJV4,Temptu Dura 310 Jade 4oz,,3150,Fixed,,DEFAULT,18.90,67174121230,DA310-4,,-1,,No,No,,
XK4XQD92NX35J,Temptu Dura 303 Canary Yellow 4oz,,3150,Fixed,,DEFAULT,18.90,67174121223,DA303-4,,-1,,No,No,,
59VXQPSKCAMK8,Temptu Dura 200 Yellow 4oz,,3150,Fixed,,DEFAULT,18.90,67174121214,DA200-4,,,,No,No,,
CCVAZS1VYT4S8,Temptu Dura 201 Henna/Rust 4oz,,3150,Fixed,,DEFAULT,18.90,67174121215,DA201-4,,,,No,No,,
FKZ2V236B4VJC,Temptu Dura 311 Grey 4oz,,3150,Fixed,,DEFAULT,18.90,67174121231,DA311-4,,-1,,No,No,,
7QC0DDWFRCA0J,Temptu Dura 308 Blue Violet 4oz,,3150,Fixed,,DEFAULT,18.90,67174121228,DA308-4,,,,No,No,,
AMNAQRWT067DW,Temptu Dura 302 Red 4oz,,3150,Fixed,,DEFAULT,18.90,671741212221,DA302-4,,-3,,No,No,,
C1CKA7M0NF0NM,Temptu Dura 301 Black 4oz,,3150,Fixed,,DEFAULT,18.90,671741212214,DA301-4,,,,No,No,,
4PSVSDB6VHZZ2,Temptu Dura 306 Purple 4oz,,3150,Fixed,,DEFAULT,18.90,67174121226,DA306-4,,-1,,No,No,,
ZEE5Y5T40S3RW,Temptu Dura 314 Electric Blue 4oz,,3150,Fixed,,DEFAULT,18.90,671741212344,DA314-4,,,,No,No,,
M6R6J8TPJYSMP,Temptu Dura 300 White 4oz,,3150,Fixed,,DEFAULT,18.90,671741212207,DA300-4,,-16,,No,No,,
EECAF5601PPDC,Temptu Dura 315 Blood Orange 4oz,,3150,Fixed,,DEFAULT,18.90,671741212351,DA315-4,,,,No,No,,
K5R3Y5DPKC9J2,Temptu Dura 313 Jailhouse Tattoo 4oz,,3150,Fixed,,DEFAULT,18.90,67174121233,DA313-4,,,,No,No,,
7XRDYAGQ7VE8C,Temptu Dura 312 Biker Tattoo 4oz,,3150,Fixed,,DEFAULT,18.90,67174121232,DA312-4,,,,No,No,,
BYPEMQBRE2TQM,Temptu Dura 304 Blue 4oz,,3150,Fixed,,DEFAULT,18.90,671741212245,DA304-4,,-3,,No,No,,
YMPT7YPA0YFX2,Temptu Dura 307 Orange 4oz,,3150,Fixed,,DEFAULT,18.90,67174121227,DA307-4,,,,No,No,,
WZG6TQKFDRRZC,Temptu Dura 309 Pink 4oz,,3150,Fixed,,DEFAULT,18.90,67174121229,DA309-4,,-1,,No,No,,
6E49B7T13RJ6J,Temptu Dura 305 Green 16oz,,10875,Fixed,,DEFAULT,65.25,67174121426,DA305-16,,,,No,No,,
CYJS6H2XE3QXR,Temptu Dura 108 Brick Red 16oz,,10875,Fixed,,DEFAULT,65.25,67174121414,DA108-16,,,,No,No,,
FDEE2PTQV7BHJ,Temptu Dura 310 Jade 16oz,,10875,Fixed,,DEFAULT,65.25,67174121431,DA310-16,,,,No,No,,
SZFCGSYGXSEGE,Temptu Dura 303 Canary Yellow 16oz,,10875,Fixed,,DEFAULT,65.25,67174121424,DA303-16,,,,No,No,,
KM15F71HG2GMM,Temptu Dura 200 Yellow 16oz,,10775,Fixed,,DEFAULT,65.24,67174121415,DA200-16,,,,No,No,,
JQX9YXAF3FEFE,Temptu Dura 201 Henna/Rust 16oz,,10875,Fixed,,DEFAULT,65.25,67174121416,DA201-16,,,,No,No,,
NJWKY7GBKTR4E,Temptu Dura 311 Grey 16oz,,10875,Fixed,,DEFAULT,65.25,67174121432,DA311-16,,,,No,No,,
ZPD1G4PBAM9A2,Temptu Dura 308 Blue Violet 16oz,,10875,Fixed,,DEFAULT,65.25,67174121429,DA308-16,,,,No,No,,
K8YMTG465D8BY,Temptu Dura 302 Red 16oz,,10875,Fixed,,DEFAULT,65.00,67174121423,DA302-16,,,,No,No,,
XR7VKWR23VKPM,Temptu Dura 301 Black 16oz,,10875,Fixed,,DEFAULT,65.25,671741214225,DA301-16,,-1,,No,No,,
9E6QQXSF9C6C2,Temptu Dura 306 Purple 16oz,,10875,Fixed,,DEFAULT,65.25,67174121427,DA306-16,,,,No,No,,
X8JGPM4RF40QG,Temptu Dura 314 Electric Blue 16oz,,10875,Fixed,,DEFAULT,65.25,67174121435,DA314-16,,,,No,No,,
032RM4MTHWH2E,Temptu Dura 300 White 16oz,,10875,Fixed,,DEFAULT,65.25,671741214218,DA300-16,,-3,,No,No,,
1C172RMHV965E,Temptu Dura 315 Blood Orange 16oz,,10875,Fixed,,DEFAULT,65.25,67174121436,DA315-16,,,,No,No,,
SXNM3MG8G00QW,Temptu Dura 313 Jailhouse Tattoo 16oz,,10875,Fixed,,DEFAULT,65.25,67174121434,DA313-16,,,,No,No,,
7QJY96367XCE8,Temptu Dura 312 Biker Tattoo 16oz,,10875,Fixed,,DEFAULT,65.25,67174121433,DA312-16,,,,No,No,,
GG8PAA43Q9E7P,Temptu Dura 304 Blue 16oz,,10875,Fixed,,DEFAULT,65.25,67174121425,DA304-16,,,,No,No,,
S8G92TSCJN5KA,Temptu Dura 307 Orange 16oz,,10875,Fixed,,DEFAULT,65.25,67174121428,DA307-16,,,,No,No,,
GM42BJV7MXWGP,Temptu Dura 309 Pink 16oz,,10875,Fixed,,DEFAULT,65.25,67174121430,DA309-16,,,,No,No,,
DFZY0599GAWX8,Temptu Dura Adjuster 323 Burnt Sienna 1oz,,1350,Fixed,,DEFAULT,8.10,67174120944,DA323-1,,,,No,No,,
1J9HRAF0ENJM8,Temptu Dura Adjuster 325 Cool Blue 1oz,,1350,Fixed,,DEFAULT,8.10,67174120946,DA325-1,,,,No,No,,
M2AKBXWMTFE1A,Temptu Dura Adjuster 324 Yellow Ochre 1oz,,1350,Fixed,,DEFAULT,8.10,67174120945,DA324-1,,-1,,No,No,,
05YM7HZF9ZVR0,Temptu Dura Adjuster 320 Coral 1oz,,1350,Fixed,,DEFAULT,8.10,67174120941,DA320-1,,-1,,No,No,,
HHGN0J6VMDXT4,Temptu Dura Adjuster 321 Olive 1oz,,1350,Fixed,,DEFAULT,8.10,67174120942,DA321-1,,-1,,No,No,,
GN3R872S56BMG,Temptu Dura Adjuster 322 Red 1oz,,1350,Fixed,,DEFAULT,8.10,67174120943,DA322-1,,,,No,No,,
MD131PNRDEAVE,Temptu Dura Adjuster 323 Burnt Sienna 4oz,,3150,Fixed,,DEFAULT,18.90,67174121243,DA323-4,,,,No,No,,
8Q6HBJE7JWH94,Temptu Dura Adjuster 325 Cool Blue 4oz,,3150,Fixed,,DEFAULT,18.90,67174121245,DA325-4,,,,No,No,,
AN4Y7WJ4MR58P,Temptu Dura Adjuster 324 Yellow Ochre 4oz,,3150,Fixed,,DEFAULT,18.90,67174121244,DA324-4,,,,No,No,,
25W62X20TV8M8,Temptu Dura Adjuster 320 Coral 4oz,,3150,Fixed,,DEFAULT,18.90,67174121240,DA320-4,,,,No,No,,
QBX1A9SKC5S2J,Temptu Dura Adjuster 321 Olive 4oz,,3150,Fixed,,DEFAULT,18.90,67174121241,DA321-4,,,,No,No,,
F4HQ3MJJYW5NA,Temptu Dura Adjuster 322 Red 4oz,,3150,Fixed,,DEFAULT,18.90,67174121242,DA322-4,,,,No,No,,
RJ35JCY23EWHA,Temptu Dura Adjuster 319 Vein 4oz,,2695,Fixed,,DEFAULT,0.00,67174121239,DA319-4,DISCONTINUED ITEM,,,No,No,,
SK76TNJX7JWAG,Temptu Dura Adjuster 323 Burnt Sienna 16oz,,10875,Fixed,,DEFAULT,65.25,67174121444,DA323-16,,,,No,No,,
WQMGA0HMG5Z74,Temptu Dura Adjuster 325 Cool Blue 16oz,,10875,Fixed,,DEFAULT,65.25,67174121446,DA325-16,,,,No,No,,
