Clover ID,Name,Alternate Name,Price,Price Type,Price Unit,Tax Rates,Cost,Product Code,SKU,Modifier Groups,Quantity,Labels,Hidden,Non-revenue item
K855PS0KXPJ4P,One Shot 101L White 32oz,,33.45,Fixed,,DEFAULT,16.73,807350009482,101L-Q,,-17,,No,No
2R582RQ7RXDFM,One Shot 101L White 4oz,,8.35,Fixed,,DEFAULT,4.68,807350013632,101L-QP,,,,No,No
WKNMT4VHBJ6B2,Advantage Medium Thinner Gal. - Special Order,,13.28,Fixed,,DEFAULT,0.00,,10201,,,,No,No
SYG9QEK66QK34,A/L Thinner Medium 5 Gallon,,78.23,Fixed,,DEFAULT,52.02,,10205,,2,,No,No
4ZC40EAWJ7SWM,One Shot 102L Fire Red 16oz,,26.63,Fixed,,DEFAULT,14.93,807350009536,102L-PT,,-7,,No,No
XZHY5F7ZVX85J,One Shot 102L Fire Red 4oz,,12.68,Fixed,,DEFAULT,7.10,807350013649,102L-QP,,-86,,No,No
N9CKWKC8K4ZY8,One Shot 102L Fire Red 32oz,,50.26,Fixed,,DEFAULT,25.28,705002010223,102L-QT,,23,,No,No
Z3NA8GQQ7DJK2,One Shot 103L Polar White 8oz,,12.59,Fixed,,DEFAULT,7.05,807350009598,103L-HP,,-25,,No,No
Q062WG5Y6HSP8,One Shot 103L Polar White 4oz,,8.34,Fixed,,DEFAULT,4.68,807350013656,103L-QP,,-80,,No,No
MTNS1FJ9E0MC0,Advantage Slow Dry Acrylic Lacquer Thinner 5 Gallon,,67.26,Fixed,,DEFAULT,0.00,,104-5,,,,No,No
NR3FJJ7ZTYWQT,Acrylic Lacquer Thinner Slow Gallon,,67.26,Fixed,,DEFAULT,47.08,,10405,,3,,No,No
M1YPG2G7ECWWC,One Shot 104L Bright Red 8oz,,17.76,Fixed,,DEFAULT,9.90,807350009635,104L-HP,,,,No,No
NHGD5Z386XKNG,One Shot 104L Bright Red 16oz,,25.70,Fixed,,DEFAULT,14.40,807350009628,104L-P,,-15,,No,No
ZA93Z90GA1PA4,One Shot 104L Bright Red 4oz,,12.41,Fixed,,DEFAULT,6.95,807350013663,104L-QP,,,,No,No
JM5S1DKQXY72C,One Shot 104L Bright Red 32oz,,46.88,Fixed,,DEFAULT,24.35,807350009611,104L-QT,,-6,,No,No
MD4P49X7F97F4,One Shot 106L Kool Crimson 8oz,,17.23,Fixed,,DEFAULT,9.65,807350009673,106L-HP,,,,No,No
PK0QJW25RETB6,One Shot 106L Kool Crimson 16oz,,28.50,Fixed,,DEFAULT,14.10,807350009666,106L-P,,-4,,No,No
4H2787QZ5QXRE,One Shot 106L  Kool Crimson 4oz,,12.05,Fixed,,DEFAULT,6.75,705002010650,106L-QP,,-18,,No,No
4Q6SDES4WRCE8,Prism Projector Replacement Mirror,,9.00,Fixed,,DEFAULT,0.00,,108-023,,,,No,No
FF5DB8D7Y7GHG,One Shot 108L Maroon 8oz,,17.22,Fixed,,DEFAULT,9.65,807350009703,108L-HP,,-21,,No,No
C2YSM6Y31ZP4P,One Shot 108L Maroon 16oz,,25.16,Fixed,,DEFAULT,13.30,807350009697,108L-P,,-4,,No,No
EG0YFTXRME5VP,One Shot 108L Maroon 4oz,,12.05,Fixed,,DEFAULT,6.75,807350013687,108L-QP,,-60,,No,No
ZBXBT6DEV2EHW,Sata Air Connection Coupling 1/4 1/4,,14.45,Fixed,,DEFAULT,0.00,,109,,,,No,No
NGKMBR7SSD6HE,One Shot 109L Metallic Gold 8 oz,,23.45,Fixed,,DEFAULT,13.15,807350009741,109L-HP,,-8,,No,No
RC6AEBACCPCY2,One Shot 109L Metallic Gold 16oz,,42.90,Fixed,,DEFAULT,22.80,807350009734,109L-P,,-2,,No,No
MJRZAG2T60JAG,One Shot 109L Metallic Gold 32oz,,82.95,Fixed,,DEFAULT,41.52,705002010926,109L-Q,,-1,,No,No
PM124MZFVGZDA,One Shot 109L Metallic Gold 4oz,,18.88,Fixed,,DEFAULT,10.58,807350013694,109L-QP,,-76,,No,No
XNPHV10SJMN08,"Steel Spreaders Assorted ( 1-4"")",,7.56,Fixed,,DEFAULT,0.00,,1100,,,,No,No
KJZVEQY7TWD1J,One Shot 110L Metallic Copper 8oz,,23.47,Fixed,,DEFAULT,12.40,807350009772,110L-HP,,1,,No,No
416Q5A0T2FFYY,One Shot 110L Metallic Copper 16oz,,46.70,Fixed,,DEFAULT,21.50,705002011039,110L-P,,1,,No,No
R0VRHNWAEZK20,One Shot 110L  Metallic Copper 32oz,,78.58,Fixed,,DEFAULT,41.52,705002011022,110L-Q,,-1,,No,No
X8MAWZVMGCHM2,One Shot 110L Metallic Copper 4oz,,18.03,Fixed,,DEFAULT,10.58,807350013700,110L-QP,,-31,,No,No
16JN3NXXE1QEW,3lb Magnetic Retriever,,4.95,Fixed,,DEFAULT,1.39,,11161,,,,No,No
B16Q5BE44N3K2,One Shot 111L Metallic Brass 8oz,,23.47,Fixed,,DEFAULT,12.40,807350011263,111L-HP,,-1,,No,No
2C1GZMSY8MYYE,One Shot 111L Metallic Brass 16oz,,40.69,Fixed,,DEFAULT,21.50,705002011138,111L-P,,1,,No,No
1BCXE3VJBV53T,One Shot 111L Metallic Brass 4oz,,18.88,Fixed,,DEFAULT,10.58,807350013717,111L-QP,,-20,,No,No
HC6M16MY0PXFP,Evercoat Rage GOLD Lightweight Filler GALLON,,100.99,Fixed,,DEFAULT,60.89,023289001124,112-G,,-13,,No,No
FDQG4WSWDJ14W,Craft Swivel Knife,,6.95,Fixed,,DEFAULT,3.38,,114,,24,,No,No
B42N5BT9Z0T2G,Zero VOC Reducer - Medium Qt.,,7.15,Fixed,,DEFAULT,5.80,,11404V,Iwata Hose Options,,,No,No
,,,,,,,,,,IWATA CONVERSION Kit,,,,
Z466F8XAXD1ZT,One Shot 114L Medium Brown 8oz,,12.59,Fixed,,DEFAULT,7.05,807350009802,114L-HP,,-26,,No,No
JQP89721VNNWA,One Shot 114L Medium Brown 16oz,,17.76,Fixed,,DEFAULT,9.37,807350009796,114L-P,,-7,,No,No
VNQZNQJXFN102,One Shot 114L Medium Brown 32oz,,31.63,Fixed,,DEFAULT,16.73,705002011428,114L-Q,,,,No,No
EAMKF91WBJDGC,"Grafix 9""x12"" Low Tack Matte Finish Frisket Film",,6.49,Fixed,,DEFAULT,0.00,,11552,,,,No,No
JC1ZTPZN56F5W,One Shot 115L Dark Brown 8oz,,12.59,Fixed,,DEFAULT,7.05,807350009833,115L-HP,,4,,No,No
0YXQRZ7YKDZ4P,One Shot 115L Dark Brown 16oz,,16.85,Fixed,,DEFAULT,9.37,807350009826,115L-P,,-3,,No,No
725FVC7TYADJR,One Shot 115L Dark Brown 32oz,,31.63,Fixed,,DEFAULT,16.73,705002011527,115L-Q,,,,No,No
GGDV7NHHKH728,One Shot 115L Dark Brown 4oz,,8.34,Fixed,,DEFAULT,4.68,807350009789,115L-QP,,-21,,No,No
109SEAV9E9ZNY,Advantage Single Stage Reducer - Medium Quart,,11.95,Fixed,,DEFAULT,8.00,,11604,,2,,No,No
PYG5PHYQ1ZYN8,One Shot 116L Ivory 8oz,,15.59,Fixed,,DEFAULT,7.05,807350009864,116L-HP,,-37,,No,No
752QGF2R0M7CG,One Shot 116L Ivory 16oz,,17.77,Fixed,,DEFAULT,9.95,807350009857,116L-P,,-11,,No,No
RJJJ1JRT7J9EP,One Shot 116L Ivory 4oz,,8.34,Fixed,,DEFAULT,4.68,807350013731,116L-QP,,,,No,No
G2Y6QKW2KFJQM,Gun Wash Solvent Gallon,,18.34,Fixed,,DEFAULT,10.26,,11701,,3,,No,No
1984H449S1J70,SATA GUN SHAKER RING,,7.20,Fixed,,DEFAULT,0.00,,117051,,,,No,No
N42M0ZZ04N950,H&S Nozzle Cleaning Set: Nozzle Cleaning Needle and Brush,,20.97,Fixed,,DEFAULT,13.98,4039869174009,117400,,-3,,No,No
F2XBZ18H2J2WT,One Shot 117L Tan 8oz,,12.59,Fixed,,DEFAULT,7.05,807350009888,117L-HP,,-13,,No,No
1XA3NJ0K7XS26,One Shot 117L Tan 16oz,,17.76,Fixed,,DEFAULT,9.95,807350009895,117L-P,,-1,,No,No
F9G5P4S2X00RE,One Shot 117L Tan 4oz,,8.34,Fixed,,DEFAULT,4.68,807350013748,117L-QP,,,,No,No
VY4XF6GV52C2Y,FBS Super Sprayer Gasket & Parts Set,,26.50,Fixed,,DEFAULT,13.32,620314144018,11814401,,3,,No,No
JD1A3JAH48H5W,FBS Super Sprayer Cone assembly,,26.95,Fixed,,DEFAULT,18.72,,11873005,,3,,No,No
SB7M98NN04XHJ,FBS Aircap Nozzle assembly large,,26.95,Fixed,,DEFAULT,18.72,620314730068,11873006,,1,,No,No
BRMQY5YWXCGHJ,FBS Super Sprayer Nozzle assembly small,,26.95,Fixed,,DEFAULT,18.72,620314730075,11873007,,3,,No,No
GE97WNGW77GFM,FBS HT nozzle assembly complete,,26.95,Fixed,,DEFAULT,18.72,620314730082,11873008,,3,,No,No
DMV477824DRWM,Sata 3000 1.0 Non Digital Spray Gun,,500.00,Fixed,,DEFAULT,0.00,,118968,,,,No,No
KZVAV6M5AHW1C,One Shot 118L Chamois 8oz,,12.59,Fixed,,DEFAULT,7.05,705002011848,118L-HP,,-4,,No,No
0CJ6H2MAJAD6J,One Shot 118L Chamois 16oz,,17.77,Fixed,,DEFAULT,9.37,705002011831,118L-P,,,,No,No
TDGG5C18ZGSDG,One Shot 118L Chamois 4oz,,8.35,Fixed,,DEFAULT,4.68,705002011855,118L-QP,,-42,,No,No
3K5ZBAGTNKVFJ,SataJet 3000 B HVLP Digital 1.4mm w/ 0.6L PVC Cup,,668.00,Fixed,,DEFAULT,0.00,,119859,,,,No,No
VWS07KEY3D3W2,Junior Yellow Spreader,,0.37,Fixed,,DEFAULT,0.26,,1203,,83,,No,No
0EXKHSX9RE2EC,Gold StickIt Disc 2-3/4x25yds,,57.53,Fixed,,DEFAULT,31.57,,1203-M,,1,,No,No
DBD5JD1WJWRH2,Large Yellow Spreader,,0.75,Fixed,,DEFAULT,0.00,,1205,,28,,No,No
8MF9ZH55SJACC,"Sata 0.3 Liter QCC Plastic PVC, Fits SataJet 2000, 3000, 4000",,71.10,Fixed,,DEFAULT,51.35,,120675,,,,No,No
N0BYH5VEM3A6E,"3M Stikit Disc 6"" P220",,47.30,Fixed,,DEFAULT,31.57,,1208,,1,,No,No
13BTN2GHB890C,"3M Stikit Disc 6"" P180",,47.30,Fixed,,DEFAULT,31.57,,1209,,,,No,No
1KN0MF2VNVTBW,One Shot 120L Coral 8oz,,15.62,Fixed,,DEFAULT,8.75,807350009925,120L-HP,,,,No,No
Z78654KRNB7TE,One Shot 120L Coral 16oz,,21.95,Fixed,,DEFAULT,11.60,705002012036,120L-P,,3,,No,No
1N397JTAKKSF2,One Shot 120L Coral 4oz,,10.31,Fixed,,DEFAULT,5.78,807350013762,120L-QP,,-20,,No,No
02TMRS07PMFCT,"3M Stikit Disc 6"" P80",,51.23,Fixed,,DEFAULT,34.19,,1213,,3,,No,No
SZS3V5V7XDJNT,Dental Pick,,3.50,Fixed,,DEFAULT,0.00,,1225,,,,No,No
17DYNDWPM83EE,H&S Metal 15 ml Cup,,25.65,Fixed,,DEFAULT,15.39,4039868242631,124263,,-3,,No,No
C6X4XAS3RCSDE,Sata Air Distribution Ring,,9.95,Fixed,,DEFAULT,0.00,,124271,,,,No,No
XE2HKHDW7FSWT,H&S Lid for Cup 15 ml,,5.88,Fixed,,DEFAULT,5.88,4039868242730,124273,,-2,,No,No
JT7DCPBV6VHGW,One Shot 124L Orange 8oz,,15.98,Fixed,,DEFAULT,8.95,807350009956,124L-HP,,-39,,No,No
Y55ZBDJZYYF02,One Shot 124L Orange 16oz,,22.74,Fixed,,DEFAULT,12.72,807350009949,124L-P,,-8,,No,No
SNBRC74J0RR04,One Shot 124LOrange 32oz,,41.05,Fixed,,DEFAULT,21.70,705002012425,124L-Q,,-1,,No,No
EN2CFY3RNJ0X2,One Shot 124L Orange 4oz,,10.60,Fixed,,DEFAULT,5.98,807350013779,124L-QP,,-71,,No,No
X1WC8T3GND1NG,"White Masking Paper 12""x180' ROLL",,3.16,Fixed,,DEFAULT,0.00,,12512,,,,No,No
KWS3SKAR85NP8,Sata Knob Fluid Control MiniJet,,21.40,Fixed,,DEFAULT,14.92,,125146,,,,No,No
20PFAFCB48VTY,"White Masking Paper 18""x180' Roll",,4.68,Fixed,,DEFAULT,0.00,,12518,,-1,,No,No
WBN2X4071AM34,Air Micrometer for MiniJet4,,37.20,Fixed,,DEFAULT,27.50,,125187,,2,,No,No
QDAJWCFVCH0F2,Fan control O-Ring SMALL for Sata Mini Jet 4,,2.25,Fixed,,DEFAULT,0.00,,125344,,1,,No,No
3V91XWRWH3BST,Fan Control For Sata MiniJet,,50.85,Fixed,,DEFAULT,0.00,,125351,,,,No,No
EJMMZB0JD7XF6,Sata .125L PVC Cup/Lid QCC,,69.45,Fixed,,DEFAULT,0.00,,125443,,1,,No,No
98CH20A37TSZ4,Tip Top Hardener for Quart Size of 1255 Primer,,21.95,Fixed,,DEFAULT,13.00,,1256,,4,,No,No
E7K7988N3FVR0,Sata Needle/Nozzle Set 1.0mm MiniJet 3000B,,169.00,Fixed,,DEFAULT,0.00,,125617,,1,,No,No
BHMB5WJ298YFA,Sata MiniJet Nozzle / Needle Set 1.1,,152.10,Fixed,,DEFAULT,109.85,,125625,,,,No,No
A02P26XRED73A,"Sata MiniJet 4, 0.5, 0.150 Alum Cup",,395.10,Fixed,,DEFAULT,298.35,,125641-15,,,,No,No
BSYRTM39NAYHJ,MINIJET 4(3000B)HLVP .8 MM PVC,,395.10,Fixed,,DEFAULT,285.35,,125658,,,,No,No
9FK9MK3FMNG7G,Sata MiniJet 1.0mm,,395.10,Fixed,,DEFAULT,0.00,,12566,,,,No,No
AE6RZG9SK4HFY,MINIJET 4 HVLP 1.1mm PVC,,395.10,Fixed,,DEFAULT,0.00,,125674,,,,No,No
25QKRFTFSJRH0,Sata MiniJet 4 Nozzle Set 1.0 SR,,157.50,Fixed,,DEFAULT,113.75,,125690,,,,No,No
J2061A6ZHWVTE,Tip Top Thinner For Primer 1255,,16.95,Fixed,,DEFAULT,8.40,,1257-2.1,,15,,No,No
FSW9RV71XD3MC,Sata Mini Jet 4 1.2 SR Nozzle Set,,152.10,Fixed,,DEFAULT,134.25,,125708,,,,No,No
J5745MKND80R2,SATA MiniJet 4 w/ 1.0 SR Plastic Cup,,395.10,Fixed,,DEFAULT,281.57,,125732,,,,No,No
RD55EW2KBWQ0A,Sata MiniJet4  1.2 SR w/ PVC Cup,,395.10,Fixed,,DEFAULT,281.57,,125740,,,,No,No
GVMK1ZBGNPZZA,Sata MiniJet SR Spot Repair 1.4,,395.10,Fixed,,DEFAULT,295.01,,125757,,,,No,No
VK1HBX571GD0A,Sata Mini Jet 3000 B (Sata Mini Jet 4) Spot Repair Alum. Cup 1.2mm,,395.10,Fixed,,DEFAULT,281.57,,125765,,,,No,No
2JH9N1GPHRV82,Sata Mini Jet4 HVLP 1.0 Design Set,,548.00,Fixed,,DEFAULT,0.00,,125773,,,,No,No
WX9WZAQ1ETF0M,Sata 90 Top Trigger Pin,,8.55,Fixed,,DEFAULT,0.00,,12591,,,,No,No
M4SRXGWWAKANA,Sata .5 Aluminum Cup w/Lid for Mini Jets,,71.10,Fixed,,DEFAULT,0.00,,125948,,,,No,No
KTAYKEZ4JCBRT,Harder and Steenbeck EVOLUTION AL (Aluminum) plus 2 in 1,,274.00,Fixed,,DEFAULT,152.25,,126265,,2,,No,No
QFRTBMWVMGEQ6,Sata Mini Jet Repair Kit,,107.73,Fixed,,DEFAULT,73.74,,126284,,,,No,No
Y6F2E0ZNQTSWG,Packing Air Piston Kit Sata mini Jet 3000,,21.55,Fixed,,DEFAULT,16.16,,126292,,,,No,No
RRXF31PVYXS2G,Harder Steenbeck Crown cap,,6.53,Fixed,,DEFAULT,4.44,4039868000194,126773,,2,,No,No
1ARJSAYANS5GY,H&S Airbrush Holder for all Airbrushes,,22.00,Fixed,,DEFAULT,13.45,4039868002037,126953,,2,,No,No
J07S15HWEWP5J,Air Distribution Ring 3pk for Sata MiniJet 3000,,29.99,Fixed,,DEFAULT,19.50,,127399,,2,,No,No
1X2A748636M1J,Sata Minijet 3000/4 Needle 0.8mm,,26.46,Fixed,,DEFAULT,19.11,,127449,,,,No,No
AE8XD60D5GDF6,Cup Carrier,,19.95,Fixed,,DEFAULT,0.00,,127845,,,,No,No
ZMRC8SPPD30XE,Sata Minijet 1.4mm Needle Only,,28.35,Fixed,,DEFAULT,20.48,,128082,,,,No,No
A7S4SBQ6R14RP,Sata .3 L PLASTIC QCC CUP MINI JET 4 CUP,,82.95,Fixed,,DEFAULT,58.77,,128470,,,,No,No
09XE56CBJPSN0,Sata Minijet 4 HVLP .8 SR Alum,,395.10,Fixed,,DEFAULT,0.00,,128488,,,,No,No
SFC9HXFEK7SFE,Sata Mini Jet 4 W/1.0mm SR,,395.10,Fixed,,DEFAULT,0.00,,128496,,,,No,No
4KJ4MHGCCK550,Sata Mini Jet 4 1.4mm,,395.10,Fixed,,DEFAULT,321.30,,128504,,,,No,No
MG88ZGW73DYY0,Sata Mini Jet 4 .8mm w/Aluminum Cup,,395.10,Fixed,,DEFAULT,0.00,,128512,,,,No,No
PH5XFB2BD6AS8,Sata Mini Jet 4 w/1.0mm,,395.10,Fixed,,DEFAULT,295.60,,128520,,1,,No,No
JB34EW9BGGTQA,Sata Mini Jet 4 w/ 1.1mm,,395.10,Fixed,,DEFAULT,0.00,,128538,,1,,No,No
ETBVBSMMBH8DP,Sata QCC Cup Adapter for MiniJet 4,,37.35,Fixed,,DEFAULT,0.00,,129346,,,,No,No
FM95J78H5R2SW,Krylon UV Resistant Clear 11oz Aerosol,,6.60,Fixed,,DEFAULT,0.00,,1305UV,,,,No,No
ZGHQP5EEWC1M4,One Shot 130L Primrose Yellow Gallon (Special Order),,113.90,Fixed,,DEFAULT,67.00,705002013217,130L-G,,,,No,No
K35BYBSZPBK56,One Shot 130L Primrose Yellow 8oz,,15.62,Fixed,,DEFAULT,8.75,807350009987,130L-HP,,-4,,No,No
XKWVZCNXKXV6C,One Shot 130L Primrose Yellow 16oz,,21.95,Fixed,,DEFAULT,12.30,807350009970,130L-P,,-5,,No,No
CEEYFWDAFY30M,One Shot 130L Primrose Yellow 32oz,,39.59,Fixed,,DEFAULT,20.93,807350009963,130L-Q,,,,No,No
D47GQTX1PMK0G,Mack DC Flatliner # 0,,14.00,Fixed,,DEFAULT,8.19,DC FLAT,1310-0,,3,,No,No
6019YFNQ4H2MJ,Mack DC Flatliner # 00,,13.60,Fixed,,DEFAULT,7.98,DC FLAT,1310-00,,-3,,No,No
MGQMEYCJ44VBA,Mack DC Flatliner # 1,,14.40,Fixed,,DEFAULT,8.40,DC FLAT,1310-1,,5,,No,No
R62JA3XATW09M,Fan control O-Ring LARGE for Sata Mini Jet 4,,3.60,Fixed,,DEFAULT,0.00,843065007085,131037,,1,,No,No
C1JA49C2CRPW6,"Sata 3000 B RP Std., 1.2, 0.6L",,556.00,Fixed,,DEFAULT,0.00,,132308,,,,No,No
3C95889YR55SA,Satajet 3000 RP Std 1.3mm w/ 0.6L Cup,,559.00,Fixed,,DEFAULT,0.00,,132316,,,,No,No
QHKE1HZETB21T,Sata 3000 RP 1.2mm Nozzle Set,,265.50,Fixed,,DEFAULT,0.00,,132365,,,,No,No
RK8826KYWEXA0,Sata 3000 RP 1.3 w/ 1.0L Alum. Cup,,524.00,Fixed,,DEFAULT,0.00,,132449,,,,No,No
4K5C1P1HT4PBT,Satajet 3000 RP 1.4 W/Alum Cup,,556.00,Fixed,,DEFAULT,0.00,,132456,,,,No,No
BM77621SDS1F4,Sata 3000B RP STD 1.8 1L,,545.20,Fixed,,DEFAULT,467.35,,132589,,,,No,No
W7MW6TYGBVEAM,SataJet 3000 RP Digital 1.4 Spray Gun,,668.00,Fixed,,DEFAULT,0.00,,132647,,1,,No,No
YYS0HDYVWDDZ0,SataJet 3000 1.4 HVLP,,575.20,Fixed,,DEFAULT,0.00,,132811,,,,No,No
3AT2XB9HYJ3YT,Sata NOZZLE SET 3000 HVLP 1.2,,295.00,Fixed,,DEFAULT,0.00,,132928,,,,No,No
JTESNG49TW72Y,"Sata  Nozzle Set, 1.3 3000 B HVLP",,247.50,Fixed,,DEFAULT,0.00,,132936,,,,No,No
44650YG6NZWWA,SataJet 3000 HVLP 1.5mm Nozzle Set,,247.50,Fixed,,DEFAULT,0.00,,132951,,,,No,No
A5D1QF6CGCWCE,One Shot 132L Lemon Yellow 8oz,,15.62,Fixed,,DEFAULT,8.75,807350010013,132L-HP,,,,No,No
758TQ546MH1N4,One Shot 132L Lemon Yellow 16oz,,21.93,Fixed,,DEFAULT,11.60,705002013231,132L-P,,-5,,No,No
PH6P6FSG2GM9P,One Shot 132L Lemon Yellow 32oz,,39.58,Fixed,,DEFAULT,20.93,705002013224,132L-Q,,-2,,No,No
AG7MSTNV8HTBE,One Shot 132L Lemon Yellow 4oz,,10.31,Fixed,,DEFAULT,5.78,807350013793,132L-QP,,-65,,No,No
2VEK1GRWCSJT6,Repair Kit for SataJet 3000 HVLP,,97.25,Fixed,,DEFAULT,88.46,,133835,,2,,No,No
WHVGBKG7QSVYE,Sata Air Piston Packing SataJet 3000,,15.30,Fixed,,DEFAULT,10.56,,133991,,,,No,No
0Y27A9DHJEC50,Air Micrometer for SataJet 3000,,58.64,Fixed,,DEFAULT,0.00,,134015,,,,No,No
YJCY8K6T097CY,sata rps adpter 3/8 female,,15.95,Fixed,,DEFAULT,11.95,,134080,,10,,No,No
B7P1A5CDCCA1J,"Sata Graph 2, 0.25mm, 4ml Airbrush",,400.50,Fixed,,DEFAULT,0.00,,134536,,,,No,No
HVTK5HZ51BT1J,SATAgraph 3 .23mm Gravity Feed Brush with Hose,,359.00,Fixed,,DEFAULT,0.00,,134551,,,,No,No
8NNACG4QE70AP,Satagraph 3 Gravity Feed Airbrush .25,,389.00,Fixed,,DEFAULT,0.00,,134569,,,,No,No
D7YQM4Z3XBHG8,Satagraph Needle/Nozzle Set .15,,143.10,Fixed,,DEFAULT,0.00,,134643,,,,No,No
MGQA6CB2VQ0WP,Sata Graph 3 Nozzle Set,,129.00,Fixed,,DEFAULT,0.00,4027533133568,134650,,1,,No,No
J3WX0P24TEFG2,Satagraph 3 2.5ml cup and lid,,43.00,Fixed,,DEFAULT,0.00,,134767,,,,No,No
92NVB1VE8E4BC,5 ml Cup  w/ Lid for Satagraph Airbrush,,67.95,Fixed,,DEFAULT,0.00,4027533133766,134775,,2,,No,No
MPTJGRMXC264A,Sata Airbrush Hose w/Quick Connect,,89.95,Fixed,,DEFAULT,0.00,,134791,,,,No,No
JQVX7KEG6FFNA,Satagraph 3 Air Cap,,16.96,Fixed,,DEFAULT,0.00,,134817,,,,No,No
YK4Y33YCPNXJW,Satagraph 3 Repair Kit,,84.47,Fixed,,DEFAULT,0.00,,134858,,,,No,No
EV3P3KNWJ8ET4,One Shot 134L Chrome Yellow 8oz,,15.62,Fixed,,DEFAULT,8.75,807350010044,134L-HP,,-22,,No,No
CMT23ZCQH4218,One Shot 134L Chrome Yellow 16oz,,21.95,Fixed,,DEFAULT,11.60,807350010037,134L-P,,-9,,No,No
G307MBQCVBXA2,One Shot 134L Chrome Yellow 4oz,,10.31,Fixed,,DEFAULT,5.78,807350013809,134L-QP,,,,No,No
JJDRW5AJGTZZY,One Shot 134L Chrome Yellow 32oz,,39.58,Fixed,,DEFAULT,20.93,705002013422,134L-QT,,-1,,No,No
7FD702NFY4JQJ,Satagraph 2 Airbrush 0.2mm,,389.00,Fixed,,DEFAULT,0.00,,135079,,,,No,No
NMRD0EWX54ZA2,Hot Rods Book*OUT OF PRINT,,12.95,Fixed,,DEFAULT,0.00,,135352,,1,,No,No
EWVX9WF2E3ZXC,Badger Model 135 Spray Booth,,199.95,Fixed,,DEFAULT,89.95,,135B,,,,No,No
769YNHYTWZGQ2,Satagraph 3; 2.5ml cup w/ 0.15mm Nozzle,,431.10,Fixed,,DEFAULT,335.30,,136077,,1,,No,No
9NN0WD4WGX1M8,SATAGraph 3 0.45 w/ 5ml Siphon Cup No Hose,,389.00,Fixed,,DEFAULT,0.00,,136093,,,,No,No
K942F1D1V0BHP,How To Draw The Hot Wheel Way Book,,21.95,Fixed,,DEFAULT,0.00,,136249,,,,No,No
59Y0JWMXE32CJ,Sata 1 Liter Cup,,78.95,Fixed,,DEFAULT,51.35,,137729,,2,,No,No
4B9A459BSZZJ8,"Satagraph 1,2, or 3 O-rings Pack of 5",,31.64,Fixed,,DEFAULT,0.00,4027533096023,138909,,,,No,No
SG9HRNJMMA0K4,Billy Lane's How to build old school choppers,,19.95,Fixed,,DEFAULT,0.00,,139346,,,,No,No
NQK4GS27STGDJ,Custom Semi Book by Bette S. Garber *OUT OF PRINT,,29.95,Fixed,,DEFAULT,0.00,,139355,,1,,No,No
6T89FWX0HKNMA,Peel Off Lens Cover (25 pack),,33.91,Fixed,,DEFAULT,0.00,,1400-95,,,,No,No
80T1DH9T9NSHT,USC All-Metal Quart,,36.40,Fixed,,DEFAULT,21.95,,14060,,,,No,No
72E9PS41M89Y2,One Shot 141L Sublime Green 8oz,,15.62,Fixed,,DEFAULT,8.75,807350010761,141L-HP,,-23,,No,No
C5YF98TDVBXJ8,One Shot 141L Sublime Green 16oz,,23.10,Fixed,,DEFAULT,12.30,705002014139,141L-P,,-5,,No,No
FDX5Q7RBHKAYW,One Shot 141L Sublime Green 4oz,,10.31,Fixed,,DEFAULT,5.78,807350013816,141L-QP,,-68,,No,No
GB6TPE9CC46D8,"Satagraph 1,2, 3 Cup O-Ring, Pk of 5",,34.83,Fixed,,DEFAULT,0.00,,142638,,,,No,No
K2EMH662H1CVG,One Shot 142L Emerald Green 8oz,,13.61,Fixed,,DEFAULT,7.63,807350011270,142L-HP,,-4,,No,No
2EBT7MW8XR1P8,One Shot 142L Emerald Green 16oz,,19.37,Fixed,,DEFAULT,10.85,807350010068,142L-PT,,-3,,No,No
CJVF5JSYY39ER,One Shot 142L Emerald Green 4oz,,8.98,Fixed,,DEFAULT,5.03,807350013823,142L-QP,,-50,,No,No
QRHHAJ0JP078A,3m stikit roll 220,,97.14,Fixed,,DEFAULT,97.14,,1438,,1,,No,No
ZNYAEWFBFXY8Y,Sata Jet 3000 Ring Seal -SINGLE,,12.45,Fixed,,DEFAULT,8.06,,143834-1,,3,,No,No
3ZF601Z914JQT,One Shot 143L Process Green 8oz,,13.92,Fixed,,DEFAULT,7.30,807350010792,143L-HP,,-7,,No,No
Q8HWPBSC3GAFR,One Shot 143L Process Green 16oz,,19.67,Fixed,,DEFAULT,10.40,705002014337,143L-P,,-1,,No,No
Q81W1S6ATH8SY,One Shot 143L Process Green 4oz,,9.28,Fixed,,DEFAULT,5.20,705002014351,143L-QP,,-10,,No,No
CHAABDD3M73FM,One Shot 143L Process Green 32oz,,35.38,Fixed,,DEFAULT,24.43,705002014320,143L-QT,,,,No,No
S25ZHC23D5JZE,One Shot 144L Medium Green 8oz,,13.60,Fixed,,DEFAULT,7.63,807350010105,144L-HP,,-11,,No,No
FQCX585MAXRR8,One Shot 144L Medium Green 16oz,,19.37,Fixed,,DEFAULT,10.23,807350010099,144L-P,,-1,,No,No
PWJS5S2X6SE80,One Shot 144L Medium Green 4oz,,8.97,Fixed,,DEFAULT,5.03,807350013847,144L-QP,,,,No,No
RE23WBTVTG72C,SATAJET 100 BP 2.5MM 0.6 L PVC CUP,,335.20,Fixed,,DEFAULT,0.00,,145185,,,,No,No
CASRW2T9785NR,SATAJet 100 BF 1.7mm Gun,,319.95,Fixed,,DEFAULT,0.00,,145722,,,,No,No
